10th century	5987	8.908080239605779
we know	5249	8.907670623315228
young girl	5019	8.904383810024697
nuclear power	6492	8.902876503942242
shortly after	34278	8.898466056366749
French Revolution	6962	8.894036899414239
Art Museum	5653	8.89234108544262
9th century	5479	8.891413857146803
World Heritage	6999	8.88754491535573
high school	111664	8.88440061529896
short distance	6656	8.880970239823379
Soon after	19004	8.878982369076072
early 20th	19346	8.876101173569928
24 hours	10321	8.875000291675345
I 'd	6534	8.87001614915904
faster than	8037	8.861864055829137
talk show	8318	8.861144886573742
did n't	54322	8.853288607715495
After retiring	5051	8.851723929276666
Western Railway	6173	8.845668832520756
Korean War	9305	8.842444609303106
metal band	14940	8.833312272141534
federal government	16863	8.830293381007786
Music Festival	7050	8.829774687534387
station broadcasting	5828	8.829103830947469
European Parliament	9027	8.82825023478912
held annually	6017	8.826025960844724
mentioned above	5417	8.825995912081943
award winning	5329	8.823222881000627
press release	5744	8.820187005268407
top ten	13731	8.817943941990034
third quarter	5830	8.816299210271147
commercial success	8241	8.816117804225954
Football Championship	7473	8.814993105993732
Males had	33790	8.814374675085867
music video	37950	8.808649200027617
General Hospital	6116	8.806744429371493
classical music	10471	8.806252253478819
Channel 4	10600	8.80537116156319
Chief Minister	5478	8.80357698758737
-- 04	5984	8.79540098347345
South African	23459	8.789077207448688
U.S. Senator	5428	8.788766902865525
secondary school	16795	8.787636632681023
Serie A	7271	8.781234662066272
If you	10982	8.779602782929748
cut off	10705	8.77864049974311
operating system	13961	8.777893217211686
St. Mary	12540	8.776059065669466
White House	17106	8.773063565628686
National Hockey	9212	8.76968643511737
handed over	7467	8.76679295401914
difference between	15720	8.76447088610672
Top 100	5278	8.762394874234817
Research Center	5862	8.76164622732397
folk music	7291	8.76025958693331
not necessarily	14217	8.752814907932908
young woman	7983	8.750600017717417
full length	7381	8.749513951411657
college football	16554	8.7460989657377
theme song	10367	8.745847680872172
following municipalities	5575	8.744803505350355
After completing	6469	8.743803137130854
text-align :	25275	8.742385635577795
background-color :	15678	8.741716205555557
North Korea	10110	8.738066808221335
state highway	11700	8.734860410264783
width =	12054	8.733100295645453
newly created	5991	8.728984199150949
century BC	11286	8.728523547197645
ifeq :	6034	8.724670390909377
% Native	30123	8.721159911126446
Arts degree	5926	8.71423410855484
$ 10,000	6233	8.71227305637988
transformed into	9789	8.710534355658442
young man	14800	8.708131354901289
Oklahoma City	7092	8.703389837189471
Super League	9011	8.703123533574075
- bgcolor	34844	8.697101726823142
expr :	7842	8.69246998891282
last minute	5387	8.69174827959058
before joining	11331	8.6860043642029
Football Association	9390	8.683797191242114
its inception	9834	8.678226506498648
few months	19373	8.678102703331914
general manager	9183	8.675829872021353
Free State	6579	8.67317568140726
pnb :	12985	8.672259388231911
highly successful	5685	8.669354059877376
officially opened	6314	8.665476148943238
large scale	7916	8.66491346388254
city limits	6165	8.66427411274794
anime series	5105	8.661779010637341
Town Hall	5799	8.660128054816076
lasted until	8432	8.655565124315364
talking about	5834	8.651621160437799
football player	29907	8.650516548721868
John F.	9267	8.64995816128922
originally intended	6320	8.645593984836301
debut album	41077	8.635362665802525
few weeks	10638	8.63475171266135
rules football	7481	8.628875292594584
National Convention	6791	8.62550898363412
finds himself	5100	8.619705899136664
This category	41148	8.615320150621264
feature films	5491	8.615015560115715
Middle School	15392	8.614238754428449
Sir Thomas	6954	8.600465535483268
early 1980s	19324	8.588982017553548
National Assembly	15248	8.582570129487275
West Point	5673	8.578031059860452
their respective	16742	8.573636555230642
6th century	5669	8.567528662567783
To date	7593	8.560390928146159
still exists	5163	8.558327447305981
households out	35443	8.558002866669026
look like	8418	8.553409537196982
does not	170302	8.549200457553184
short story	15178	8.54358071805032
were non-families	36039	8.54317481055664
World Trade	6080	8.543138562539283
7th century	5455	8.541970904138893
Sir William	9557	8.538099536835364
Railway Company	5777	8.531283354255697
Royal Society	10122	8.526609245349217
see below	11010	8.52296168765314
almost always	6576	8.515402841515533
video game	34734	8.509364615623099
shortly before	13214	8.507345294135641
before returning	13182	8.504492032587464
St. Joseph	8689	8.500326004864895
baseball player	5813	8.496770047744738
animated series	5709	8.492041438467446
m ²	5729	8.48996724170106
District Court	12079	8.48990313507075
late 18th	5221	8.488542150822996
gap between	5675	8.48329797595825
East Asia	6422	8.482287870459736
political party	18222	8.479320767864902
perhaps best	5292	8.479007963183681
European Championships	5250	8.477605832260492
different types	9449	8.472473811388237
surrounding areas	5312	8.471447748199465
film directed	29158	8.461795716698376
best friend	10187	8.459198267998985
W =	7829	8.45587100995493
before moving	17579	8.455161388404486
Canadian province	5698	8.454559709411491
so far	22848	8.453553135782538
American Civil	18923	8.451959984831168
distinction between	8198	8.449437118563104
did not	310806	8.446991826621218
ERA =	5887	8.446194490655124
South Korean	7003	8.445133304031597
Most recently	5270	8.442884547288463
Elizabeth II	6159	8.43818614601742
Other notable	5129	8.437470573314904
Red Army	9576	8.435403976824407
early 1970s	16456	8.435262109491042
private practice	6427	8.429707023503187
next day	31625	8.419449282646593
